Dataset,ContaminationRate,ContaminationPercent,Repetition,Rows,ContaminatedRows,NoiseSD,OLS_CleanMAE,LAD_CleanMAE,LADMinusOLS_CleanMAE,LADReductionPercent_CleanMAE,LADWins_CleanMAE,OLS_CleanRMSE,LAD_CleanRMSE,LADMinusOLS_CleanRMSE,LADReductionPercent_CleanRMSE,LADWins_CleanRMSE,OLS_PredictionRMSEFromCleanFit,LAD_PredictionRMSEFromCleanFit,LADMinusOLS_PredictionRMSEFromCleanFit,LADReductionPercent_PredictionRMSEFromCleanFit,LADWins_PredictionRMSEFromCleanFit,OLS_StandardizedSlopeL2Shift,LAD_StandardizedSlopeL2Shift,LADMinusOLS_StandardizedSlopeL2Shift,LADReductionPercent_StandardizedSlopeL2Shift,LADWins_StandardizedSlopeL2Shift
Boston Housing,0.2,20,4,357,71,69,5.552442496,2.328563218,-3.223879278,58.06236229,True,7.484880897,3.151707232,-4.333173665,57.89235293,True,6.82333769,0.5851876454,-6.238150045,91.42373319,True,5.781715268,0.2251155108,-5.556599757,96.10642343,True
Boston Housing,0.2,20,5,357,71,69,6.244461137,2.324094927,-3.92036621,62.78149746,True,8.273938175,3.187757608,-5.086180567,61.47230568,True,7.680660657,0.4884866518,-7.192174005,93.64004382,True,4.714776348,0.5881217234,-4.126654625,87.52598893,True
Boston Housing,0.2,20,6,357,71,69,4.603711202,2.342745988,-2.260965214,49.11179513,True,5.758618556,3.132508824,-2.626109732,45.60312003,True,4.86787252,0.6357606672,-4.232111853,86.93966071,True,2.325494176,0.4975454235,-1.827948752,78.60474437,True
Boston Housing,0.2,20,7,357,71,69,5.265444058,2.343096662,-2.922347396,55.50049272,True,6.787601949,3.209438791,-3.578163158,52.7161608,True,6.050292175,0.7031689993,-5.347123176,88.37793318,True,2.039204609,0.3162161561,-1.722988453,84.49316196,True
Boston Housing,0.2,20,8,357,71,69,4.107072073,2.326156782,-1.780915291,43.3621631,True,5.307489308,3.278773028,-2.02871628,38.2236527,True,4.32480496,0.6971656477,-3.627639312,83.8798361,True,2.14505575,0.2386693777,-1.906386372,88.87351167,True
Boston Housing,0.2,20,9,357,71,69,5.008075362,2.346178484,-2.661896878,53.15209308,True,6.360411642,3.217024131,-3.143387511,49.42113322,True,5.566806217,0.7542463019,-4.812559915,86.45100489,True,3.852787478,0.4837580452,-3.369029433,87.44394681,True
Boston Housing,0.2,20,10,357,71,69,5.554795597,2.358277461,-3.196518136,57.5451982,True,6.983056942,3.265760272,-3.71729667,53.23308546,True,6.268778147,0.8904967322,-5.378281415,85.79473206,True,5.968637469,1.214420985,-4.754216484,79.65329623,True
Boston Housing,0.2,20,11,357,71,69,5.742684411,2.345198941,-3.39748547,59.16197421,True,6.973304159,3.182168172,-3.791135987,54.3664223,True,6.257912279,0.5864437714,-5.671468508,90.62876331,True,2.915497657,0.2200432006,-2.695454456,92.45263669,True
Boston Housing,0.2,20,12,357,71,69,4.031617452,2.338902259,-1.692715193,41.98600718,True,5.126157206,3.198753671,-1.927403535,37.59938405,True,4.100241809,0.6381775383,-3.462064271,84.43561214,True,2.86488405,0.5108502205,-2.35403383,82.16855511,True
Boston Housing,0.2,20,13,357,71,69,5.123044252,2.319382461,-2.803661791,54.72648006,True,6.388881681,3.228181171,-3.16070051,49.47188988,True,5.599312845,0.6185901565,-4.980722689,88.95239159,True,2.942622199,0.2175124085,-2.72510979,92.60821153,True
Boston Housing,0.2,20,14,357,71,69,5.976461366,2.332774286,-3.64368708,60.96729916,True,7.376035881,3.226030837,-4.150005044,56.26335217,True,6.703760177,0.6060384093,-6.097721768,90.9597242,True,3.877972407,0.3549497983,-3.523022609,90.8470262,True
Boston Housing,0.2,20,15,357,71,69,4.271372549,2.345038893,-1.926333656,45.09870385,True,6.000196254,3.196813703,-2.803382551,46.7215143,True,5.151393042,0.6324020463,-4.518990996,87.72366928,True,2.164228578,0.456897941,-1.707330637,78.88864671,True
Boston Housing,0.2,20,16,357,71,69,4.637793337,2.339843587,-2.29794975,49.54834299,True,6.021389276,3.179442133,-2.841947143,47.19753221,True,5.176062597,0.5524506761,-4.623611921,89.32681617,True,3.237870277,0.2765895564,-2.961280721,91.45767024,True
Boston Housing,0.2,20,17,357,71,69,4.43886157,2.322698338,-2.116163232,47.6735577,True,5.719987928,3.172886266,-2.547101662,44.52984332,True,4.82211127,0.421977243,-4.400134027,91.2491185,True,2.656202485,0.5284521715,-2.127750313,80.10497413,True
Boston Housing,0.2,20,18,357,71,69,5.070318248,2.32634408,-2.743974168,54.11838141,True,6.30637021,3.139681148,-3.166689062,50.21413201,True,5.504979603,0.3812916513,-5.123687952,93.07369548,True,2.949500148,0.153021195,-2.796478953,94.81196178,True
Boston Housing,0.2,20,19,357,71,69,5.149872645,2.351567919,-2.798304726,54.33735781,True,6.315342659,3.212590966,-3.102751693,49.13037757,True,5.515255941,0.7832367396,-4.732019201,85.79872361,True,6.48461287,0.4418771879,-6.042735682,93.1857584,True
Boston Housing,0.2,20,20,357,71,69,4.259655297,2.322684623,-1.936970674,45.47247462,True,5.689043885,3.205140143,-2.483903742,43.6611809,True,4.785364722,0.5656195198,-4.219745202,88.18022131,True,2.944029712,0.5350302253,-2.408999487,81.82660239,True
Boston Housing,0.2,20,21,357,71,69,4.381873985,2.335882113,-2.045991872,46.69216593,True,5.965463135,3.281286065,-2.68417707,44.99528384,True,5.110894796,0.6544228765,-4.45647192,87.19553224,True,2.995595243,0.6692258219,-2.326369421,77.65967136,True
Boston Housing,0.2,20,22,357,71,69,5.419871078,2.330133327,-3.089737751,57.00758757,True,7.11068048,3.26489374,-3.84578674,54.08465126,True,6.410637417,0.6345190388,-5.776118378,90.1020913,True,3.463606881,0.2822302134,-3.181376668,91.85155178,True
Boston Housing,0.2,20,23,357,71,69,5.002451145,2.357462138,-2.644989007,52.87385984,True,6.424302374,3.287044074,-3.1372583,48.83422537,True,5.639694689,0.8373423503,-4.802352339,85.1527007,True,6.274684742,0.8448186788,-5.429866063,86.53607769,True
Boston Housing,0.2,20,24,357,71,69,4.458125146,2.36346413,-2.094661016,46.98524486,True,5.60380884,3.282835146,-2.320973694,41.41778851,True,4.683713132,0.7649157432,-3.918797389,83.66860391,True,2.193599682,0.2326495572,-1.960950125,89.39416526,True
Boston Housing,0.2,20,25,357,71,69,5.46511169,2.372793839,-3.092317851,56.58288479,True,6.898045371,3.340585381,-3.55745999,51.57200045,True,6.173939191,0.9146541819,-5.259285009,85.18524149,True,4.39763633,0.3148029654,-4.082833365,92.84154164,True
Boston Housing,0.2,20,26,357,71,69,6.070276764,2.31583258,-3.754444184,61.84963767,True,7.45458575,3.164832637,-4.289753113,57.54515753,True,6.790091597,0.3252775924,-6.464814005,95.20952571,True,4.12726364,0.1577293651,-3.969534275,96.17835499,True
Boston Housing,0.2,20,27,357,71,69,5.514828691,2.368288938,-3.146539753,57.05598359,True,7.027165526,3.257566182,-3.769599344,53.64324108,True,6.317875476,0.802011606,-5.51586387,87.30567563,True,8.586824571,1.063296613,-7.523527958,87.61711499,True
Boston Housing,0.2,20,28,357,71,69,4.552494571,2.307257548,-2.245237023,49.31882923,True,5.99100957,3.15626725,-2.83474232,47.31660477,True,5.140689726,0.3533450587,-4.787344667,93.12650486,True,3.006435747,0.1586169951,-2.847818752,94.72408498,True
Boston Housing,0.2,20,29,357,71,69,5.26411707,2.343471158,-2.920645912,55.48216108,True,6.624589274,3.302219917,-3.322369357,50.15208067,True,5.866828636,0.7712393923,-5.095589244,86.85423693,True,3.615014866,0.3498881509,-3.265126715,90.32125278,True
Boston Housing,0.2,20,30,357,71,69,4.036934713,2.340956817,-1.695977896,42.01152648,True,5.435376537,3.251775124,-2.183601413,40.17387569,True,4.480827301,0.6819319145,-3.798895386,84.78111588,True,2.531288515,0.2816634013,-2.249625114,88.8727263,True
Concrete Strength,0,0,1,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,2,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,3,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,4,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,5,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,6,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,7,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,8,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,9,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,10,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,11,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,12,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,13,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,14,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,15,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,16,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,17,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,18,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,19,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,20,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,21,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,22,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,23,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,24,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,25,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,26,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,27,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,28,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,29,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0,0,30,837,0,223.3212764,5.909702911,5.871160165,-0.038542746,0.6521943079,True,7.625968863,7.666605457,0.040636594,-0.532871229,False,0,0,0,,False,0,0,0,,False
Concrete Strength,0.05,5,1,837,42,223.3212764,8.204843577,5.873367864,-2.331475713,28.41584597,True,10.96215658,7.694844715,-3.267311865,29.80537489,True,7.87486354,0.383057787,-7.491805753,95.13568984,True,1.191828812,0.06761790728,-1.124210905,94.32654198,True
Concrete Strength,0.05,5,2,837,42,223.3212764,7.264390681,5.88202064,-1.382370041,19.02940111,True,9.258563931,7.712467133,-1.546096798,16.69909944,True,5.250295703,0.6652191361,-4.585076567,87.32987295,True,0.3461523077,0.06636704807,-0.2797852596,80.82721201,True
Concrete Strength,0.05,5,3,837,42,223.3212764,7.036071634,5.876534959,-1.159536675,16.47988729,True,9.068562526,7.697316083,-1.371246443,15.12087984,True,4.907486647,0.4373178631,-4.470168784,91.08876102,True,0.2296520168,0.07459284272,-0.1550591741,67.51918674,True
Concrete Strength,0.05,5,4,837,42,223.3212764,7.324849244,5.877913204,-1.44693604,19.75379959,True,9.239860632,7.676916481,-1.562944151,16.91523512,True,5.217242892,0.4844079059,-4.732834986,90.71525103,True,0.5813710347,0.04337519445,-0.5379958402,92.53915454,True
Concrete Strength,0.05,5,5,837,42,223.3212764,7.919742945,5.879621999,-2.040120946,25.75993893,True,10.01503635,7.676876373,-2.338159977,23.34649516,True,6.491960561,0.5571241616,-5.934836399,91.41824482,True,0.4260862574,0.06366257268,-0.3624236847,85.05875945,True
Concrete Strength,0.05,5,6,837,42,223.3212764,7.547354368,5.874585474,-1.672768894,22.16364586,True,9.586692542,7.680234907,-1.906457635,19.88650024,True,5.809412431,0.3783087014,-5.43110373,93.48800406,True,1.69427474,0.03641496207,-1.657859778,97.85070501,True
Concrete Strength,0.05,5,7,837,42,223.3212764,8.021314764,5.881209341,-2.140105423,26.68023243,True,10.23660079,7.668935616,-2.567665174,25.08318168,True,6.828806241,0.6849227908,-6.14388345,89.97009482,True,0.6948166065,0.05459710376,-0.6402195027,92.14222814,True
Concrete Strength,0.05,5,8,837,42,223.3212764,7.771767736,5.879359775,-1.892407961,24.34977505,True,9.912446167,7.695033757,-2.21741241,22.36998187,True,6.332549875,0.379241691,-5.953308184,94.01123247,True,0.6906341915,0.02068113973,-0.6699530518,97.00548568,True
Concrete Strength,0.05,5,9,837,42,223.3212764,8.939931397,5.881026557,-3.05890484,34.21620037,True,11.25376058,7.690495233,-3.563265347,31.66288568,True,8.275972816,0.5728223445,-7.703150471,93.07848929,True,1.297378743,0.07534760522,-1.222031138,94.19232004,True
Concrete Strength,0.05,5,10,837,42,223.3212764,9.006673687,5.879073149,-3.127600538,34.72536751,True,11.58135051,7.670702805,-3.910647705,33.76676754,True,8.716207803,0.598527389,-8.117680414,93.13316751,True,1.517340502,0.07921481078,-1.438125691,94.7793649,True
Concrete Strength,0.05,5,11,837,42,223.3212764,6.664022193,5.874538513,-0.78948368,11.84695454,True,8.635431537,7.684336982,-0.951094555,11.01386249,True,4.051577068,0.4315157543,-3.620061314,89.34943734,True,0.7400788415,0.02906658625,-0.7110122553,96.07250138,True
Concrete Strength,0.05,5,12,837,42,223.3212764,6.783165319,5.880746816,-0.902418503,13.30379639,True,8.791464003,7.708683311,-1.082780692,12.31627283,True,4.374292882,0.6625864296,-3.711706452,84.85271911,True,0.325039213,0.04404259948,-0.2809966135,86.4500658,True
Concrete Strength,0.05,5,13,837,42,223.3212764,6.659773555,5.87660091,-0.783172645,11.75974886,True,8.631187758,7.681121121,-0.950066637,11.00736844,True,4.04252409,0.4905230704,-3.55200102,87.86592091,True,0.7103539055,0.0302450669,-0.6801088386,95.74225373,True
Concrete Strength,0.05,5,14,837,42,223.3212764,6.481122356,5.874044836,-0.60707752,9.366857878,True,8.251848407,7.674900465,-0.576947942,6.991741893,True,3.152396077,0.3405286503,-2.811867427,89.19778346,True,0.2766560424,0.04003028479,-0.2366257576,85.53066673,True
Concrete Strength,0.05,5,15,837,42,223.3212764,6.693306597,5.875238476,-0.818068121,12.2221821,True,8.446254148,7.672418685,-0.773835463,9.161877555,True,3.630951395,0.4050709676,-3.225880427,88.84394409,True,0.7225440922,0.03411058765,-0.6884335046,95.2790995,True
Concrete Strength,0.05,5,16,837,42,223.3212764,6.884702629,5.87808246,-1.006620169,14.62111326,True,8.944070335,7.682702205,-1.26136813,14.10284225,True,4.673434825,0.6754247262,-3.998010099,85.54757365,True,1.498294849,0.0790123628,-1.419282486,94.72651442,True
Concrete Strength,0.05,5,17,837,42,223.3212764,6.703686508,5.871852856,-0.831833652,12.40860012,True,8.59822447,7.677663791,-0.920560679,10.70640435,True,3.971657455,0.21219441,-3.759463045,94.6572832,True,0.7068426141,0.01796360952,-0.6888790046,97.45861255,True
Concrete Strength,0.05,5,18,837,42,223.3212764,7.192081235,5.889995133,-1.302086102,18.10444097,True,9.049382909,7.681013688,-1.368369221,15.12113295,True,4.871953401,0.8155975023,-4.056355899,83.25933286,True,0.8506248688,0.1478539846,-0.7027708842,82.61819163,True
Concrete Strength,0.05,5,19,837,42,223.3212764,6.454442924,5.876157312,-0.578285612,8.959496874,True,8.212725497,7.684470982,-0.528254515,6.432146249,True,3.048517506,0.4454527345,-2.603064772,85.3878899,True,0.308623273,0.05377992389,-0.2548433491,82.57424874,True
Concrete Strength,0.05,5,20,837,42,223.3212764,7.789855055,5.879828841,-1.910026214,24.51940634,True,9.762226472,7.681277166,-2.080949306,21.31633918,True,6.094724325,0.6297884135,-5.464935911,89.66666284,True,0.8565087227,0.0995105518,-0.7569981709,88.38184024,True
Concrete Strength,0.05,5,21,837,42,223.3212764,6.785374661,5.88729786,-0.898076801,13.23547845,True,8.534235031,7.689071157,-0.845163874,9.903217698,True,3.831157326,0.6357738596,-3.195383466,83.40517485,True,0.797189137,0.0477987743,-0.7493903627,94.0040861,True
Concrete Strength,0.05,5,22,837,42,223.3212764,6.757441453,5.880967019,-0.876474434,12.97050726,True,8.724384542,7.664762343,-1.059622199,12.14552378,True,4.237863204,0.5380980831,-3.699765121,87.30260848,True,0.6257740208,0.06643666948,-0.5593373513,89.38328098,True
Concrete Strength,0.05,5,23,837,42,223.3212764,7.053701704,5.887173083,-1.166528621,16.53782184,True,9.08946994,7.718603299,-1.370866641,15.08192062,True,4.946014829,0.9112133672,-4.034801462,81.57681692,True,0.7802616999,0.1268836265,-0.6533780734,83.7383244,True
Concrete Strength,0.05,5,24,837,42,223.3212764,6.682528319,5.877187164,-0.805341155,12.05144395,True,8.513846364,7.671645525,-0.842200839,9.892131042,True,3.785522264,0.50601697,-3.279505294,86.63283598,True,1.324639377,0.08305696373,-1.241582413,93.72984337,True
Concrete Strength,0.05,5,25,837,42,223.3212764,7.88995069,5.874803329,-2.015147361,25.54068384,True,10.04782017,7.659577583,-2.388242587,23.76876324,True,6.542422259,0.4559331558,-6.086489103,93.03112612,True,0.8394789339,0.06017920188,-0.779299732,92.83136247,True
Concrete Strength,0.05,5,26,837,42,223.3212764,9.404121173,5.884810717,-3.519310456,37.42306582,True,11.43382751,7.675242362,-3.758585148,32.87250175,True,8.519214193,0.6995420144,-7.819672179,91.78865564,True,0.4384703355,0.08682869845,-0.351641637,80.19736082,True
Concrete Strength,0.05,5,27,837,42,223.3212764,7.355048148,5.880586042,-1.474462106,20.04694023,True,9.524808325,7.676623783,-1.848184542,19.40390272,True,5.706712936,0.5706337652,-5.136079171,90.00065762,True,0.5821075704,0.02859299978,-0.5535145706,95.08802132,True
Concrete Strength,0.05,5,28,837,42,223.3212764,7.159728581,5.880411387,-1.279317194,17.86823592,True,8.881599425,7.659646957,-1.221952468,13.75824792,True,4.552736237,0.6042887095,-3.948447528,86.72691151,True,0.9048168749,0.131810266,-0.7730066089,85.43238199,True
Concrete Strength,0.05,5,29,837,42,223.3212764,6.176939712,5.876694745,-0.300244967,4.8607398,True,7.894299047,7.679880346,-0.214418701,2.716120833,True,2.040724465,0.5653598881,-1.475364577,72.29611847,True,0.3010333347,0.03536669811,-0.2656666366,88.25156751,True
Concrete Strength,0.05,5,30,837,42,223.3212764,7.238356012,5.882320857,-1.356035155,18.73402127,True,9.112433394,7.68796082,-1.424472574,15.6321864,True,4.98808994,0.6542959462,-4.333793994,86.88283583,True,1.115361314,0.05964605169,-1.055715262,94.65231123,True
Concrete Strength,0.1,10,1,837,84,223.3212764,8.154200652,5.881539729,-2.272660923,27.87104488,True,10.26624761,7.656737589,-2.609510021,25.41834291,True,6.873168044,0.4438892524,-6.429278792,93.54170814,True,1.237416478,0.06278489856,-1.174631579,94.9261304,True
Concrete Strength,0.1,10,2,837,84,223.3212764,8.418229852,5.883990549,-2.534239303,30.1041828,True,10.48284552,7.693483678,-2.789361842,26.60882331,True,7.19268024,0.6684436928,-6.524236547,90.70661185,True,1.983892576,0.06294774235,-1.920944834,96.82705893,True
Concrete Strength,0.1,10,3,837,84,223.3212764,8.693831214,5.894880119,-2.798951095,32.19467949,True,10.97388791,7.69517776,-3.27871015,29.87737962,True,7.891185892,0.743435942,-7.14774995,90.57890725,True,2.964719829,0.2015192768,-2.763200552,93.20275478,True
Concrete Strength,0.1,10,4,837,84,223.3212764,11.02740312,5.880680958,-5.146722162,46.67211406,True,13.31884919,7.663798828,-5.655050362,42.45900138,True,10.91953949,0.5740818527,-10.34545764,94.74261847,True,2.968596598,0.1102909048,-2.858305693,96.28474597,True
Concrete Strength,0.1,10,5,837,84,223.3212764,8.144395213,5.893687297,-2.250707916,27.63505278,True,10.50319108,7.726442316,-2.776748764,26.43719173,True,7.222300308,0.9067841356,-6.315516172,87.4446631,True,0.9446654435,0.1339501004,-0.8107153431,85.82036621,True
Concrete Strength,0.1,10,6,837,84,223.3212764,8.754218658,5.879214168,-2.87500449,32.84136029,True,10.65409105,7.688084652,-2.966006398,27.83913132,True,7.440044018,0.5813572309,-6.858686787,92.18610495,True,1.307995154,0.0413427618,-1.266652392,96.83922668,True
Concrete Strength,0.1,10,7,837,84,223.3212764,11.28610509,5.901929787,-5.384175303,47.70623045,True,14.15828891,7.680211961,-6.478076949,45.75465997,True,11.92902945,1.02167869,-10.90735076,91.4353578,True,2.288661536,0.11066255,-2.177998986,95.16474812,True
Concrete Strength,0.1,10,8,837,84,223.3212764,9.770239473,5.895850093,-3.87438938,39.65500939,True,12.43139932,7.703426435,-4.727972885,38.03250755,True,9.817549996,0.9359556626,-8.881594333,90.46650475,True,0.3424879963,0.1411759987,-0.2013119976,58.77928563,True
Concrete Strength,0.1,10,9,837,84,223.3212764,8.219596748,5.873558061,-2.346038687,28.54201683,True,10.35768214,7.659865499,-2.697816641,26.0465286,True,7.00900693,0.2546063146,-6.754400615,96.36744096,True,0.7825221281,0.03893681736,-0.7435853107,95.02418961,True
Concrete Strength,0.1,10,10,837,84,223.3212764,8.339568063,5.88404379,-2.455524273,29.44426203,True,10.54533018,7.73127691,-2.81405327,26.68530261,True,7.283446134,0.7894153037,-6.49403083,89.16151381,True,0.4228218811,0.1502666203,-0.2725552608,64.46101136,True
Concrete Strength,0.1,10,11,837,84,223.3212764,7.67718158,5.88215264,-1.79502894,23.38135319,True,9.756437656,7.693492408,-2.062945248,21.1444517,True,6.085447776,0.7398284811,-5.345619295,87.84266157,True,0.8829042385,0.04490555647,-0.837998682,94.91388143,True
Concrete Strength,0.1,10,12,837,84,223.3212764,8.927961566,5.891626385,-3.036335181,34.00927702,True,10.9921079,7.710433415,-3.281674485,29.85482416,True,7.916503966,0.7045997121,-7.211904254,91.09961019,True,1.135838816,0.1420328838,-0.9938059322,87.49533105,True
Concrete Strength,0.1,10,13,837,84,223.3212764,7.113860284,5.894622364,-1.21923792,17.13890731,True,8.872254007,7.674725722,-1.197528285,13.49745267,True,4.534477927,0.9381842764,-3.596293651,79.30998251,True,1.042148743,0.2298257857,-0.8123229573,77.94693059,True
Concrete Strength,0.1,10,14,837,84,223.3212764,9.710708207,5.889106824,-3.821601383,39.35450743,True,11.78522227,7.723995585,-4.061226685,34.46033169,True,8.985324864,0.6429900986,-8.342334765,92.8439972,True,0.8280763849,0.06625460025,-0.7618217847,91.9989748,True
Concrete Strength,0.1,10,15,837,84,223.3212764,6.939886816,5.879064966,-1.06082185,15.28586673,True,8.844498043,7.668867575,-1.175630468,13.29222373,True,4.479926845,0.3331751655,-4.146751679,92.5629329,True,0.3687698321,0.03383253377,-0.3349372983,90.82556901,True
Concrete Strength,0.1,10,16,837,84,223.3212764,7.853527808,5.875952803,-1.977575005,25.18072201,True,9.850058871,7.693167254,-2.156891617,21.89724595,True,6.234441327,0.4124576004,-5.821983727,93.38420913,True,1.357639757,0.03435090637,-1.323288851,97.46980698,True
Concrete Strength,0.1,10,17,837,84,223.3212764,8.438539963,5.886659167,-2.551880796,30.24078581,True,10.53912562,7.694979915,-2.844145705,26.98654336,True,7.274459962,0.7341063146,-6.540353647,89.90844244,True,2.095420621,0.04750190454,-2.047918716,97.73306113,True
Concrete Strength,0.1,10,18,837,84,223.3212764,8.662272376,5.883196815,-2.779075561,32.08252339,True,11.06081106,7.712385368,-3.348425692,30.27287668,True,8.011625318,0.5832393858,-7.428385932,92.72008659,True,0.4525086464,0.06427440346,-0.3882342429,85.79598335,True
Concrete Strength,0.1,10,19,837,84,223.3212764,8.323833573,5.873496362,-2.450337211,29.43760455,True,10.42941061,7.676695428,-2.752715182,26.39377511,True,7.114576908,0.2020705591,-6.912506349,97.15976703,True,2.399234992,0.02095568804,-2.378279304,99.12656792,True
Concrete Strength,0.1,10,20,837,84,223.3212764,8.049688059,5.887000259,-2.1626878,26.86672805,True,10.35102878,7.696369541,-2.654659239,25.64633232,True,6.999171069,0.6657191694,-6.3334519,90.48859982,True,1.64026417,0.1602067533,-1.480057417,90.23286881,True
Concrete Strength,0.1,10,21,837,84,223.3212764,8.632682956,5.895336153,-2.737346803,31.70910848,True,10.80117699,7.658808497,-3.142368493,29.09283401,True,7.649184485,0.9313374711,-6.717847014,87.82435601,True,0.9659689004,0.09085225364,-0.8751166468,90.594702,True
Concrete Strength,0.1,10,22,837,84,223.3212764,10.08438775,5.880229378,-4.204158372,41.6897731,True,13.12145797,7.704488357,-5.416969613,41.28329051,True,10.67788641,0.5682348622,-10.10965155,94.6783957,True,0.7365366332,0.0837503793,-0.6527862539,88.6291631,True
